chunk_id,document_filename,document_date,document_language,section_number,detected_script,chunk_words,compliance_flags
Универсальныи_договор_узб_12.08.2025__chunk_1277,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,28,[]
Универсальныи_договор_узб_12.08.2025__chunk_1278,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_узб_12.08.2025__chunk_1279,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,46,[]
Универсальныи_договор_узб_12.08.2025__chunk_1280,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,28,[]
Универсальныи_договор_узб_12.08.2025__chunk_1281,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,103,[]
Универсальныи_договор_узб_12.08.2025__chunk_1282,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,64,[]
Универсальныи_договор_узб_12.08.2025__chunk_1283,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,30,[]
Универсальныи_договор_узб_12.08.2025__chunk_1284,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_узб_12.08.2025__chunk_1285,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,12,[]
Универсальныи_договор_узб_12.08.2025__chunk_1286,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,40,[]
Универсальныи_договор_узб_12.08.2025__chunk_1287,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_узб_12.08.2025__chunk_1288,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,75,[]
Универсальныи_договор_узб_12.08.2025__chunk_1289,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_узб_12.08.2025__chunk_1290,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,22,[]
Универсальныи_договор_узб_12.08.2025__chunk_1291,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,16,[]
Универсальныи_договор_узб_12.08.2025__chunk_1292,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,20,[]
Универсальныи_договор_узб_12.08.2025__chunk_1293,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,28,[]
Универсальныи_договор_узб_12.08.2025__chunk_1294,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,39,[]
Универсальныи_договор_узб_12.08.2025__chunk_1295,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,30,[]
Универсальныи_договор_узб_12.08.2025__chunk_1296,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,2.1.,Cyrillic,95,[]
Универсальныи_договор_узб_12.08.2025__chunk_1297,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,51,[]
Универсальныи_договор_узб_12.08.2025__chunk_1298,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,60,[]
Универсальныи_договор_узб_12.08.2025__chunk_1299,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,83,[]
Универсальныи_договор_узб_12.08.2025__chunk_1300,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,17,[]
Универсальныи_договор_узб_12.08.2025__chunk_1301,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,13,[]
Универсальныи_договор_узб_12.08.2025__chunk_1302,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,55,[]
Универсальныи_договор_узб_12.08.2025__chunk_1303,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,48,[]
Универсальныи_договор_узб_12.08.2025__chunk_1304,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,20,[]
Универсальныи_договор_узб_12.08.2025__chunk_1305,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_узб_12.08.2025__chunk_1306,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,29,[]
Универсальныи_договор_узб_12.08.2025__chunk_1307,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,12,[]
Универсальныи_договор_узб_12.08.2025__chunk_1308,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,22,[]
Универсальныи_договор_узб_12.08.2025__chunk_1309,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_узб_12.08.2025__chunk_1310,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,13,[]
Универсальныи_договор_узб_12.08.2025__chunk_1311,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,38,[]
Универсальныи_договор_узб_12.08.2025__chunk_1312,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,25,[]
Универсальныи_договор_узб_12.08.2025__chunk_1313,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,68,[]
Универсальныи_договор_узб_12.08.2025__chunk_1314,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,30,[]
Универсальныи_договор_узб_12.08.2025__chunk_1315,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,76,[]
Универсальныи_договор_узб_12.08.2025__chunk_1316,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_узб_12.08.2025__chunk_1317,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,31,[]
Универсальныи_договор_узб_12.08.2025__chunk_1318,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,18,[]
Универсальныи_договор_узб_12.08.2025__chunk_1319,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,60,[]
Универсальныи_договор_узб_12.08.2025__chunk_1320,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,16,[]
Универсальныи_договор_узб_12.08.2025__chunk_1321,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,47,['collateral']
Универсальныи_договор_узб_12.08.2025__chunk_1322,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,36,[]
Универсальныи_договор_узб_12.08.2025__chunk_1323,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_узб_12.08.2025__chunk_1324,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,18,['collateral']
Универсальныи_договор_узб_12.08.2025__chunk_1325,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,51,['collateral']
Универсальныи_договор_узб_12.08.2025__chunk_1326,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,11,['collateral']
Универсальныи_договор_узб_12.08.2025__chunk_1327,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,60,[]
Универсальныи_договор_узб_12.08.2025__chunk_1328,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,15,[]
Универсальныи_договор_узб_12.08.2025__chunk_1329,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,67,[]
Универсальныи_договор_узб_12.08.2025__chunk_1330,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,24,[]
Универсальныи_договор_узб_12.08.2025__chunk_1331,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,57,['interest_rate']
Универсальныи_договор_узб_12.08.2025__chunk_1332,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,26,[]
Универсальныи_договор_узб_12.08.2025__chunk_1333,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,39,[]
Универсальныи_договор_узб_12.08.2025__chunk_1334,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_узб_12.08.2025__chunk_1335,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,51,['collateral']
Универсальныи_договор_узб_12.08.2025__chunk_1336,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,58,[]
Универсальныи_договор_узб_12.08.2025__chunk_1337,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,22,[]
Универсальныи_договор_узб_12.08.2025__chunk_1338,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,61,[]
Универсальныи_договор_узб_12.08.2025__chunk_1339,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,49,[]
Универсальныи_договор_узб_12.08.2025__chunk_1340,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,93,[]
Универсальныи_договор_узб_12.08.2025__chunk_1341,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,15,[]
Универсальныи_договор_узб_12.08.2025__chunk_1342,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_узб_12.08.2025__chunk_1343,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,85,[]
Универсальныи_договор_узб_12.08.2025__chunk_1344,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,16,[]
Универсальныи_договор_узб_12.08.2025__chunk_1345,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,51,[]
Универсальныи_договор_узб_12.08.2025__chunk_1346,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,13,[]
Универсальныи_договор_узб_12.08.2025__chunk_1347,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_узб_12.08.2025__chunk_1348,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,70,[]
Универсальныи_договор_узб_12.08.2025__chunk_1349,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,32,[]
Универсальныи_договор_узб_12.08.2025__chunk_1350,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,44,[]
Универсальныи_договор_узб_12.08.2025__chunk_1351,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,37,[]
Универсальныи_договор_узб_12.08.2025__chunk_1352,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,22,[]
Универсальныи_договор_узб_12.08.2025__chunk_1353,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_узб_12.08.2025__chunk_1354,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,41,[]
Универсальныи_договор_узб_12.08.2025__chunk_1355,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,213,[]
Универсальныи_договор_узб_12.08.2025__chunk_1356,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,110,[]
Универсальныи_договор_узб_12.08.2025__chunk_1357,Универсальныи_договор_узб_12.08.2025.pdf,12.08.2025,Uzbek,unknown,Cyrillic,11,[]
